row_type,pv,task,group,metric,replicate,estimate,full_estimate,valid_replicates,failed_replicates,sampling_variance,sampling_standard_error
replicate,PV2MATH,classification,high_ses_native,brier,21.0,0.10854529037684106,,,,,
replicate,PV2MATH,classification,high_ses_native,ece,21.0,0.03565310746041825,,,,,
replicate,PV2MATH,classification,high_ses_native,calibration_slope,21.0,0.8137186415939817,,,,,
replicate,PV2MATH,classification,contrast,auc_difference,21.0,0.0027528945078471034,,,,,
replicate,PV2MATH,classification,contrast,ece_difference,21.0,0.02611626107145846,,,,,
replicate,PV2MATH,classification,contrast,slope_difference,21.0,0.07979751140996949,,,,,
replicate,PV2MATH,regression,global,rmse,22.0,60.5381179104401,,,,,
replicate,PV2MATH,regression,global,r2,22.0,0.6170337970210495,,,,,
replicate,PV2MATH,classification,global,auc,22.0,0.8817698059503833,,,,,
replicate,PV2MATH,classification,global,brier,22.0,0.13794174264264744,,,,,
replicate,PV2MATH,classification,global,ece,22.0,0.034462163716246164,,,,,
replicate,PV2MATH,classification,global,calibration_slope,22.0,0.7837678539335035,,,,,
replicate,PV2MATH,classification,low_ses_non_native,auc,22.0,0.8172528124587766,,,,,
replicate,PV2MATH,classification,low_ses_non_native,brier,22.0,0.17671033685871074,,,,,
replicate,PV2MATH,classification,low_ses_non_native,ece,22.0,0.09443878066633088,,,,,
replicate,PV2MATH,classification,low_ses_non_native,calibration_slope,22.0,0.6749202520375726,,,,,
replicate,PV2MATH,classification,high_ses_native,auc,22.0,0.868045090966144,,,,,
replicate,PV2MATH,classification,high_ses_native,brier,22.0,0.10610601414239527,,,,,
replicate,PV2MATH,classification,high_ses_native,ece,22.0,0.027451197001695467,,,,,
replicate,PV2MATH,classification,high_ses_native,calibration_slope,22.0,0.8714905222153396,,,,,
replicate,PV2MATH,classification,contrast,auc_difference,22.0,-0.05079227850736745,,,,,
replicate,PV2MATH,classification,contrast,ece_difference,22.0,0.059976616950084716,,,,,
replicate,PV2MATH,classification,contrast,slope_difference,22.0,-0.1088476018959309,,,,,
replicate,PV2MATH,regression,global,rmse,23.0,60.88769284255597,,,,,
replicate,PV2MATH,regression,global,r2,23.0,0.6275777920269412,,,,,
replicate,PV2MATH,classification,global,auc,23.0,0.8878116320624015,,,,,
replicate,PV2MATH,classification,global,brier,23.0,0.13517119950169382,,,,,
replicate,PV2MATH,classification,global,ece,23.0,0.03154267417176576,,,,,
replicate,PV2MATH,classification,global,calibration_slope,23.0,0.793406672541067,,,,,
replicate,PV2MATH,classification,low_ses_non_native,auc,23.0,0.8318040376597075,,,,,
replicate,PV2MATH,classification,low_ses_non_native,brier,23.0,0.16676729092899695,,,,,
replicate,PV2MATH,classification,low_ses_non_native,ece,23.0,0.0805660149244114,,,,,
replicate,PV2MATH,classification,low_ses_non_native,calibration_slope,23.0,0.7369493381777489,,,,,
replicate,PV2MATH,classification,high_ses_native,auc,23.0,0.8642941255791814,,,,,
replicate,PV2MATH,classification,high_ses_native,brier,23.0,0.10377323496718358,,,,,
replicate,PV2MATH,classification,high_ses_native,ece,23.0,0.029480590030509266,,,,,
replicate,PV2MATH,classification,high_ses_native,calibration_slope,23.0,0.8416734927103132,,,,,
replicate,PV2MATH,classification,contrast,auc_difference,23.0,-0.03249008791947394,,,,,
replicate,PV2MATH,classification,contrast,ece_difference,23.0,0.04902334075264564,,,,,
replicate,PV2MATH,classification,contrast,slope_difference,23.0,-0.056457334363318123,,,,,
replicate,PV2MATH,regression,global,rmse,24.0,60.694621609673256,,,,,
replicate,PV2MATH,regression,global,r2,24.0,0.6203379892550049,,,,,
replicate,PV2MATH,classification,global,auc,24.0,0.8853284242195703,,,,,
replicate,PV2MATH,classification,global,brier,24.0,0.13568965924746781,,,,,
replicate,PV2MATH,classification,global,ece,24.0,0.032631019408574304,,,,,
replicate,PV2MATH,classification,global,calibration_slope,24.0,0.7916302307351066,,,,,
replicate,PV2MATH,classification,low_ses_non_native,auc,24.0,0.821490867049124,,,,,
replicate,PV2MATH,classification,low_ses_non_native,brier,24.0,0.17099078937566797,,,,,
replicate,PV2MATH,classification,low_ses_non_native,ece,24.0,0.0773967257241509,,,,,
replicate,PV2MATH,classification,low_ses_non_native,calibration_slope,24.0,0.7144321149450936,,,,,
replicate,PV2MATH,classification,high_ses_native,auc,24.0,0.8590009618803536,,,,,
replicate,PV2MATH,classification,high_ses_native,brier,24.0,0.10841674663326134,,,,,
replicate,PV2MATH,classification,high_ses_native,ece,24.0,0.03262748479922362,,,,,
replicate,PV2MATH,classification,high_ses_native,calibration_slope,24.0,0.8454143902834975,,,,,
replicate,PV2MATH,classification,contrast,auc_difference,24.0,-0.03751009483122958,,,,,
replicate,PV2MATH,classification,contrast,ece_difference,24.0,0.0447657063155766,,,,,
replicate,PV2MATH,classification,contrast,slope_difference,24.0,-0.07719811579001301,,,,,
replicate,PV2MATH,regression,global,rmse,25.0,60.83735622105752,,,,,
replicate,PV2MATH,regression,global,r2,25.0,0.6240416115373716,,,,,
replicate,PV2MATH,classification,global,auc,25.0,0.8845309884473196,,,,,
replicate,PV2MATH,classification,global,brier,25.0,0.1373162341382362,,,,,
replicate,PV2MATH,classification,global,ece,25.0,0.03281073719235625,,,,,
replicate,PV2MATH,classification,global,calibration_slope,25.0,0.7901421055393775,,,,,
replicate,PV2MATH,classification,low_ses_non_native,auc,25.0,0.8193795451790454,,,,,
replicate,PV2MATH,classification,low_ses_non_native,brier,25.0,0.1727703858820813,,,,,
replicate,PV2MATH,classification,low_ses_non_native,ece,25.0,0.07975662590745537,,,,,
replicate,PV2MATH,classification,low_ses_non_native,calibration_slope,25.0,0.6762395492843506,,,,,
replicate,PV2MATH,classification,high_ses_native,auc,25.0,0.8565014714360794,,,,,
replicate,PV2MATH,classification,high_ses_native,brier,25.0,0.10997244749559915,,,,,
replicate,PV2MATH,classification,high_ses_native,ece,25.0,0.036826460380619756,,,,,
replicate,PV2MATH,classification,high_ses_native,calibration_slope,25.0,0.8192254190188383,,,,,
replicate,PV2MATH,classification,contrast,auc_difference,25.0,-0.03712192625703392,,,,,
replicate,PV2MATH,classification,contrast,ece_difference,25.0,0.046945888715099124,,,,,
replicate,PV2MATH,classification,contrast,slope_difference,25.0,-0.11390255625502688,,,,,
replicate,PV2MATH,regression,global,rmse,26.0,60.90723897665571,,,,,
replicate,PV2MATH,regression,global,r2,26.0,0.625397401043257,,,,,
replicate,PV2MATH,classification,global,auc,26.0,0.8878074553478236,,,,,
replicate,PV2MATH,classification,global,brier,26.0,0.1347692696529684,,,,,
replicate,PV2MATH,classification,global,ece,26.0,0.028312703244147794,,,,,
replicate,PV2MATH,classification,global,calibration_slope,26.0,0.8065648004763355,,,,,
replicate,PV2MATH,classification,low_ses_non_native,auc,26.0,0.8526928988995898,,,,,
replicate,PV2MATH,classification,low_ses_non_native,brier,26.0,0.15228555420549172,,,,,
replicate,PV2MATH,classification,low_ses_non_native,ece,26.0,0.05902732453240657,,,,,
replicate,PV2MATH,classification,low_ses_non_native,calibration_slope,26.0,0.8177822000352877,,,,,
replicate,PV2MATH,classification,high_ses_native,auc,26.0,0.8658992696639161,,,,,
replicate,PV2MATH,classification,high_ses_native,brier,26.0,0.1049467806015845,,,,,
replicate,PV2MATH,classification,high_ses_native,ece,26.0,0.030728309533807487,,,,,
replicate,PV2MATH,classification,high_ses_native,calibration_slope,26.0,0.8588070630698674,,,,,
replicate,PV2MATH,classification,contrast,auc_difference,26.0,-0.013206370764326292,,,,,
replicate,PV2MATH,classification,contrast,ece_difference,26.0,0.030714621288258775,,,,,
replicate,PV2MATH,classification,contrast,slope_difference,26.0,0.011217399558952179,,,,,
replicate,PV2MATH,regression,global,rmse,27.0,61.3625670953852,,,,,
replicate,PV2MATH,regression,global,r2,27.0,0.6256021751493831,,,,,
replicate,PV2MATH,classification,global,auc,27.0,0.8859722607676912,,,,,
replicate,PV2MATH,classification,global,brier,27.0,0.13684127613852204,,,,,
replicate,PV2MATH,classification,global,ece,27.0,0.033573345587351845,,,,,
replicate,PV2MATH,classification,global,calibration_slope,27.0,0.7870512807860485,,,,,
replicate,PV2MATH,classification,low_ses_non_native,auc,27.0,0.8188990102790281,,,,,
replicate,PV2MATH,classification,low_ses_non_native,brier,27.0,0.17624517818811597,,,,,
replicate,PV2MATH,classification,low_ses_non_native,ece,27.0,0.08857128875653324,,,,,
replicate,PV2MATH,classification,low_ses_non_native,calibration_slope,27.0,0.6863919574538916,,,,,
replicate,PV2MATH,classification,high_ses_native,auc,27.0,0.8599131861966289,,,,,
replicate,PV2MATH,classification,high_ses_native,brier,27.0,0.10580065748293857,,,,,
replicate,PV2MATH,classification,high_ses_native,ece,27.0,0.03495121280912061,,,,,
replicate,PV2MATH,classification,high_ses_native,calibration_slope,27.0,0.8404811815875384,,,,,
replicate,PV2MATH,classification,contrast,auc_difference,27.0,-0.041014175917600815,,,,,
replicate,PV2MATH,classification,contrast,ece_difference,27.0,0.05499794316918139,,,,,
replicate,PV2MATH,classification,contrast,slope_difference,27.0,-0.10065932333215688,,,,,
replicate,PV2MATH,regression,global,rmse,28.0,60.827485189915876,,,,,
replicate,PV2MATH,regression,global,r2,28.0,0.6276758469846404,,,,,
replicate,PV2MATH,classification,global,auc,28.0,0.8899251866332978,,,,,
replicate,PV2MATH,classification,global,brier,28.0,0.13370970070563143,,,,,
replicate,PV2MATH,classification,global,ece,28.0,0.030278157816126184,,,,,
replicate,PV2MATH,classification,global,calibration_slope,28.0,0.8056642547771382,,,,,
replicate,PV2MATH,classification,low_ses_non_native,auc,28.0,0.8618075476205799,,,,,
replicate,PV2MATH,classification,low_ses_non_native,brier,28.0,0.145643355919536,,,,,
replicate,PV2MATH,classification,low_ses_non_native,ece,28.0,0.058377843721904604,,,,,
replicate,PV2MATH,classification,low_ses_non_native,calibration_slope,28.0,0.8877551822685981,,,,,
replicate,PV2MATH,classification,high_ses_native,auc,28.0,0.8570138578154729,,,,,
replicate,PV2MATH,classification,high_ses_native,brier,28.0,0.10545552580690332,,,,,
replicate,PV2MATH,classification,high_ses_native,ece,28.0,0.0352960335235059,,,,,
replicate,PV2MATH,classification,high_ses_native,calibration_slope,28.0,0.8271260590131956,,,,,
replicate,PV2MATH,classification,contrast,auc_difference,28.0,0.004793689805106971,,,,,
replicate,PV2MATH,classification,contrast,ece_difference,28.0,0.02809968590577842,,,,,
replicate,PV2MATH,classification,contrast,slope_difference,28.0,0.08209092749145985,,,,,
replicate,PV2MATH,regression,global,rmse,29.0,60.74010006438627,,,,,
replicate,PV2MATH,regression,global,r2,29.0,0.626200244278026,,,,,
replicate,PV2MATH,classification,global,auc,29.0,0.8870217900475901,,,,,
replicate,PV2MATH,classification,global,brier,29.0,0.13491473594824888,,,,,
replicate,PV2MATH,classification,global,ece,29.0,0.031247789689674073,,,,,
replicate,PV2MATH,classification,global,calibration_slope,29.0,0.7977549228291124,,,,,
replicate,PV2MATH,classification,low_ses_non_native,auc,29.0,0.8275639608379275,,,,,
replicate,PV2MATH,classification,low_ses_non_native,brier,29.0,0.1637582576866543,,,,,
replicate,PV2MATH,classification,low_ses_non_native,ece,29.0,0.07926218539310623,,,,,
replicate,PV2MATH,classification,low_ses_non_native,calibration_slope,29.0,0.7137510694162078,,,,,
replicate,PV2MATH,classification,high_ses_native,auc,29.0,0.8650124626235802,,,,,
replicate,PV2MATH,classification,high_ses_native,brier,29.0,0.10457278015214821,,,,,
replicate,PV2MATH,classification,high_ses_native,ece,29.0,0.0283740516543941,,,,,
replicate,PV2MATH,classification,high_ses_native,calibration_slope,29.0,0.8547657568127215,,,,,
replicate,PV2MATH,classification,contrast,auc_difference,29.0,-0.03744850178565273,,,,,
replicate,PV2MATH,classification,contrast,ece_difference,29.0,0.048014395703432154,,,,,
replicate,PV2MATH,classification,contrast,slope_difference,29.0,-0.08400385341290462,,,,,
replicate,PV2MATH,regression,global,rmse,30.0,60.99111377103238,,,,,
replicate,PV2MATH,regression,global,r2,30.0,0.6281919179273696,,,,,
replicate,PV2MATH,classification,global,auc,30.0,0.8887378993006249,,,,,
replicate,PV2MATH,classification,global,brier,30.0,0.13416892784567636,,,,,
replicate,PV2MATH,classification,global,ece,30.0,0.0315092326218785,,,,,
replicate,PV2MATH,classification,global,calibration_slope,30.0,0.8024477362755659,,,,,
replicate,PV2MATH,classification,low_ses_non_native,auc,30.0,0.8634672400767676,,,,,
replicate,PV2MATH,classification,low_ses_non_native,brier,30.0,0.14617598295473028,,,,,
replicate,PV2MATH,classification,low_ses_non_native,ece,30.0,0.06071792827326719,,,,,
replicate,PV2MATH,classification,low_ses_non_native,calibration_slope,30.0,0.8727453647673,,,,,
replicate,PV2MATH,classification,high_ses_native,auc,30.0,0.8644453050584335,,,,,
replicate,PV2MATH,classification,high_ses_native,brier,30.0,0.10478022452047907,,,,,
replicate,PV2MATH,classification,high_ses_native,ece,30.0,0.029247808844148425,,,,,
replicate,PV2MATH,classification,high_ses_native,calibration_slope,30.0,0.8531640088679193,,,,,
replicate,PV2MATH,classification,contrast,auc_difference,30.0,-0.0009780649816659714,,,,,
replicate,PV2MATH,classification,contrast,ece_difference,30.0,0.029208695651388693,,,,,
replicate,PV2MATH,classification,contrast,slope_difference,30.0,0.07029762849173415,,,,,
replicate,PV2MATH,regression,global,rmse,31.0,61.14054225155865,,,,,
replicate,PV2MATH,regression,global,r2,31.0,0.6240881143721828,,,,,
replicate,PV2MATH,classification,global,auc,31.0,0.8879318755866681,,,,,
replicate,PV2MATH,classification,global,brier,31.0,0.13485701097874403,,,,,
replicate,PV2MATH,classification,global,ece,31.0,0.02902420461667053,,,,,
replicate,PV2MATH,classification,global,calibration_slope,31.0,0.8103208598860256,,,,,
replicate,PV2MATH,classification,low_ses_non_native,auc,31.0,0.8506941389090823,,,,,
replicate,PV2MATH,classification,low_ses_non_native,brier,31.0,0.15149013122887434,,,,,
replicate,PV2MATH,classification,low_ses_non_native,ece,31.0,0.06996283541094102,,,,,
replicate,PV2MATH,classification,low_ses_non_native,calibration_slope,31.0,0.8371762054416245,,,,,
replicate,PV2MATH,classification,high_ses_native,auc,31.0,0.859690070104671,,,,,
replicate,PV2MATH,classification,high_ses_native,brier,31.0,0.10323250113322169,,,,,
replicate,PV2MATH,classification,high_ses_native,ece,31.0,0.03005318452387606,,,,,
replicate,PV2MATH,classification,high_ses_native,calibration_slope,31.0,0.8284971416244642,,,,,
replicate,PV2MATH,classification,contrast,auc_difference,31.0,-0.008995931195588724,,,,,
replicate,PV2MATH,classification,contrast,ece_difference,31.0,0.040938630794270486,,,,,
replicate,PV2MATH,classification,contrast,slope_difference,31.0,0.026855345555598875,,,,,
replicate,PV2MATH,regression,global,rmse,32.0,60.9921875238994,,,,,
replicate,PV2MATH,regression,global,r2,32.0,0.6258905393114454,,,,,
replicate,PV2MATH,classification,global,auc,32.0,0.88777328520821,,,,,
replicate,PV2MATH,classification,global,brier,32.0,0.1351709880662658,,,,,
replicate,PV2MATH,classification,global,ece,32.0,0.030149852459320836,,,,,
replicate,PV2MATH,classification,global,calibration_slope,32.0,0.8008642771946201,,,,,
replicate,PV2MATH,classification,low_ses_non_native,auc,32.0,0.8465180601685143,,,,,
replicate,PV2MATH,classification,low_ses_non_native,brier,32.0,0.15593907452534495,,,,,
replicate,PV2MATH,classification,low_ses_non_native,ece,32.0,0.07106143213103003,,,,,
replicate,PV2MATH,classification,low_ses_non_native,calibration_slope,32.0,0.8247320345352898,,,,,
replicate,PV2MATH,classification,high_ses_native,auc,32.0,0.8622492540852952,,,,,
replicate,PV2MATH,classification,high_ses_native,brier,32.0,0.1017564322281068,,,,,
replicate,PV2MATH,classification,high_ses_native,ece,32.0,0.029526021152038003,,,,,
replicate,PV2MATH,classification,high_ses_native,calibration_slope,32.0,0.8356013713454306,,,,,
replicate,PV2MATH,classification,contrast,auc_difference,32.0,-0.015731193916780906,,,,,
replicate,PV2MATH,classification,contrast,ece_difference,32.0,0.04091157967170919,,,,,
replicate,PV2MATH,classification,contrast,slope_difference,32.0,0.023867757340669704,,,,,
replicate,PV2MATH,regression,global,rmse,33.0,60.64421056475989,,,,,
replicate,PV2MATH,regression,global,r2,33.0,0.6253691579844557,,,,,
replicate,PV2MATH,classification,global,auc,33.0,0.8882275057458644,,,,,
replicate,PV2MATH,classification,global,brier,33.0,0.13485034993969222,,,,,
replicate,PV2MATH,classification,global,ece,33.0,0.030557546558637017,,,,,
replicate,PV2MATH,classification,global,calibration_slope,33.0,0.7990450781496786,,,,,
replicate,PV2MATH,classification,low_ses_non_native,auc,33.0,0.8481177156231984,,,,,
replicate,PV2MATH,classification,low_ses_non_native,brier,33.0,0.15777610675662115,,,,,
replicate,PV2MATH,classification,low_ses_non_native,ece,33.0,0.08083187227118128,,,,,
replicate,PV2MATH,classification,low_ses_non_native,calibration_slope,33.0,0.7980529751328844,,,,,
replicate,PV2MATH,classification,high_ses_native,auc,33.0,0.8582015225871802,,,,,
replicate,PV2MATH,classification,high_ses_native,brier,33.0,0.1079639369057807,,,,,
replicate,PV2MATH,classification,high_ses_native,ece,33.0,0.037318389012524295,,,,,
replicate,PV2MATH,classification,high_ses_native,calibration_slope,33.0,0.8362291244813549,,,,,
replicate,PV2MATH,classification,contrast,auc_difference,33.0,-0.010083806963981812,,,,,
replicate,PV2MATH,classification,contrast,ece_difference,33.0,0.05027432571254427,,,,,
replicate,PV2MATH,classification,contrast,slope_difference,33.0,-0.000992103016794199,,,,,
replicate,PV2MATH,regression,global,rmse,34.0,61.14172864080406,,,,,
replicate,PV2MATH,regression,global,r2,34.0,0.6224699856926164,,,,,
replicate,PV2MATH,classification,global,auc,34.0,0.8856678569879701,,,,,
replicate,PV2MATH,classification,global,brier,34.0,0.13633899704609387,,,,,
replicate,PV2MATH,classification,global,ece,34.0,0.029657221544894422,,,,,
replicate,PV2MATH,classification,global,calibration_slope,34.0,0.801606115074822,,,,,
replicate,PV2MATH,classification,low_ses_non_native,auc,34.0,0.8161667073829684,,,,,
replicate,PV2MATH,classification,low_ses_non_native,brier,34.0,0.17279051773099877,,,,,
replicate,PV2MATH,classification,low_ses_non_native,ece,34.0,0.07952743754315708,,,,,
replicate,PV2MATH,classification,low_ses_non_native,calibration_slope,34.0,0.6825032770356148,,,,,
replicate,PV2MATH,classification,high_ses_native,auc,34.0,0.8666084286512922,,,,,
replicate,PV2MATH,classification,high_ses_native,brier,34.0,0.10639825218771681,,,,,
replicate,PV2MATH,classification,high_ses_native,ece,34.0,0.02911127914695533,,,,,
replicate,PV2MATH,classification,high_ses_native,calibration_slope,34.0,0.8615603939699185,,,,,
replicate,PV2MATH,classification,contrast,auc_difference,34.0,-0.0504417212683238,,,,,
replicate,PV2MATH,classification,contrast,ece_difference,34.0,0.04987021599826266,,,,,
replicate,PV2MATH,classification,contrast,slope_difference,34.0,-0.11910283803920729,,,,,
replicate,PV2MATH,regression,global,rmse,35.0,60.841086473015515,,,,,
replicate,PV2MATH,regression,global,r2,35.0,0.6294125428730433,,,,,
replicate,PV2MATH,classification,global,auc,35.0,0.8881202032832535,,,,,
replicate,PV2MATH,classification,global,brier,35.0,0.13516061130803247,,,,,
replicate,PV2MATH,classification,global,ece,35.0,0.029629409798902273,,,,,
replicate,PV2MATH,classification,global,calibration_slope,35.0,0.7976831271599153,,,,,
replicate,PV2MATH,classification,low_ses_non_native,auc,35.0,0.846973461201094,,,,,
replicate,PV2MATH,classification,low_ses_non_native,brier,35.0,0.15794475916840744,,,,,
replicate,PV2MATH,classification,low_ses_non_native,ece,35.0,0.07003601964824753,,,,,
replicate,PV2MATH,classification,low_ses_non_native,calibration_slope,35.0,0.7793893507691128,,,,,
replicate,PV2MATH,classification,high_ses_native,auc,35.0,0.8558247830366472,,,,,
replicate,PV2MATH,classification,high_ses_native,brier,35.0,0.10466352252924666,,,,,
replicate,PV2MATH,classification,high_ses_native,ece,35.0,0.031146692905317654,,,,,
replicate,PV2MATH,classification,high_ses_native,calibration_slope,35.0,0.8220151903735531,,,,,
replicate,PV2MATH,classification,contrast,auc_difference,35.0,-0.00885132183555326,,,,,
replicate,PV2MATH,classification,contrast,ece_difference,35.0,0.04040660984934526,,,,,
replicate,PV2MATH,classification,contrast,slope_difference,35.0,-0.01829377639080254,,,,,
replicate,PV2MATH,regression,global,rmse,36.0,61.17194822601984,,,,,
replicate,PV2MATH,regression,global,r2,36.0,0.630482187324674,,,,,
replicate,PV2MATH,classification,global,auc,36.0,0.8896380954507035,,,,,
replicate,PV2MATH,classification,global,brier,36.0,0.13461825923266232,,,,,
replicate,PV2MATH,classification,global,ece,36.0,0.030079066868273142,,,,,
replicate,PV2MATH,classification,global,calibration_slope,36.0,0.8013802960816814,,,,,
replicate,PV2MATH,classification,low_ses_non_native,auc,36.0,0.8440443975749015,,,,,
replicate,PV2MATH,classification,low_ses_non_native,brier,36.0,0.15585808497905604,,,,,
replicate,PV2MATH,classification,low_ses_non_native,ece,36.0,0.06980456907093227,,,,,
replicate,PV2MATH,classification,low_ses_non_native,calibration_slope,36.0,0.7963442813151096,,,,,
replicate,PV2MATH,classification,high_ses_native,auc,36.0,0.8594788279079703,,,,,
replicate,PV2MATH,classification,high_ses_native,brier,36.0,0.10534644075353879,,,,,
replicate,PV2MATH,classification,high_ses_native,ece,36.0,0.03597142398186491,,,,,
replicate,PV2MATH,classification,high_ses_native,calibration_slope,36.0,0.8120186017063197,,,,,
replicate,PV2MATH,classification,contrast,auc_difference,36.0,-0.015434430333068794,,,,,
replicate,PV2MATH,classification,contrast,ece_difference,36.0,0.03972550220265913,,,,,
replicate,PV2MATH,classification,contrast,slope_difference,36.0,-0.005036014766571784,,,,,
replicate,PV2MATH,regression,global,rmse,37.0,60.96098753675129,,,,,
replicate,PV2MATH,regression,global,r2,37.0,0.6218212754036108,,,,,
replicate,PV2MATH,classification,global,auc,37.0,0.8830344744016483,,,,,
replicate,PV2MATH,classification,global,brier,37.0,0.13803242712241207,,,,,
replicate,PV2MATH,classification,global,ece,37.0,0.033009511601942855,,,,,
replicate,PV2MATH,classification,global,calibration_slope,37.0,0.7840078069702535,,,,,
replicate,PV2MATH,classification,low_ses_non_native,auc,37.0,0.8316548605452982,,,,,
replicate,PV2MATH,classification,low_ses_non_native,brier,37.0,0.1668434154317581,,,,,
replicate,PV2MATH,classification,low_ses_non_native,ece,37.0,0.07576662196615926,,,,,
replicate,PV2MATH,classification,low_ses_non_native,calibration_slope,37.0,0.7479414031094337,,,,,
replicate,PV2MATH,classification,high_ses_native,auc,37.0,0.8578214158718845,,,,,
replicate,PV2MATH,classification,high_ses_native,brier,37.0,0.10632339287840364,,,,,
replicate,PV2MATH,classification,high_ses_native,ece,37.0,0.03291271267820675,,,,,
replicate,PV2MATH,classification,high_ses_native,calibration_slope,37.0,0.8280242200763617,,,,,
replicate,PV2MATH,classification,contrast,auc_difference,37.0,-0.026166555326586294,,,,,
replicate,PV2MATH,classification,contrast,ece_difference,37.0,0.0427571103642164,,,,,
replicate,PV2MATH,classification,contrast,slope_difference,37.0,-0.03606640386081983,,,,,
replicate,PV2MATH,regression,global,rmse,38.0,61.15295652473817,,,,,
replicate,PV2MATH,regression,global,r2,38.0,0.6183032983002883,,,,,
replicate,PV2MATH,classification,global,auc,38.0,0.8841912650441114,,,,,
replicate,PV2MATH,classification,global,brier,38.0,0.13761663119224873,,,,,
replicate,PV2MATH,classification,global,ece,38.0,0.03294903993215485,,,,,
replicate,PV2MATH,classification,global,calibration_slope,38.0,0.7808430834297809,,,,,
replicate,PV2MATH,classification,low_ses_non_native,auc,38.0,0.8472841353862068,,,,,
replicate,PV2MATH,classification,low_ses_non_native,brier,38.0,0.15391035163586653,,,,,
replicate,PV2MATH,classification,low_ses_non_native,ece,38.0,0.05583602115983907,,,,,
replicate,PV2MATH,classification,low_ses_non_native,calibration_slope,38.0,0.7992471893121605,,,,,
replicate,PV2MATH,classification,high_ses_native,auc,38.0,0.8490852151642866,,,,,
replicate,PV2MATH,classification,high_ses_native,brier,38.0,0.10963202834371064,,,,,
replicate,PV2MATH,classification,high_ses_native,ece,38.0,0.03900516323804289,,,,,
replicate,PV2MATH,classification,high_ses_native,calibration_slope,38.0,0.7999137287401674,,,,,
replicate,PV2MATH,classification,contrast,auc_difference,38.0,-0.0018010797780797505,,,,,
replicate,PV2MATH,classification,contrast,ece_difference,38.0,0.02288698122768422,,,,,
replicate,PV2MATH,classification,contrast,slope_difference,38.0,0.018404105882379618,,,,,
replicate,PV2MATH,regression,global,rmse,39.0,61.246685017693224,,,,,
replicate,PV2MATH,regression,global,r2,39.0,0.6234813310102808,,,,,
replicate,PV2MATH,classification,global,auc,39.0,0.8859631729019483,,,,,
replicate,PV2MATH,classification,global,brier,39.0,0.13688577693810705,,,,,
replicate,PV2MATH,classification,global,ece,39.0,0.03248460575753438,,,,,
replicate,PV2MATH,classification,global,calibration_slope,39.0,0.7981086009008592,,,,,
replicate,PV2MATH,classification,low_ses_non_native,auc,39.0,0.8552231751337245,,,,,
replicate,PV2MATH,classification,low_ses_non_native,brier,39.0,0.15307682881562945,,,,,
replicate,PV2MATH,classification,low_ses_non_native,ece,39.0,0.06435995126735598,,,,,
replicate,PV2MATH,classification,low_ses_non_native,calibration_slope,39.0,0.8405787089415093,,,,,
replicate,PV2MATH,classification,high_ses_native,auc,39.0,0.8555578908137229,,,,,
replicate,PV2MATH,classification,high_ses_native,brier,39.0,0.10594762599377343,,,,,
replicate,PV2MATH,classification,high_ses_native,ece,39.0,0.03402810196452165,,,,,
replicate,PV2MATH,classification,high_ses_native,calibration_slope,39.0,0.8152929916683779,,,,,
replicate,PV2MATH,classification,contrast,auc_difference,39.0,-0.0003347156799984319,,,,,
replicate,PV2MATH,classification,contrast,ece_difference,39.0,0.0318753455098216,,,,,
replicate,PV2MATH,classification,contrast,slope_difference,39.0,0.0424701080406501,,,,,
replicate,PV2MATH,regression,global,rmse,40.0,60.87368632836723,,,,,
replicate,PV2MATH,regression,global,r2,40.0,0.6269536495911494,,,,,
replicate,PV2MATH,classification,global,auc,40.0,0.8894175195180164,,,,,
replicate,PV2MATH,classification,global,brier,40.0,0.13428377007063488,,,,,
replicate,PV2MATH,classification,global,ece,40.0,0.03151103019384439,,,,,
replicate,PV2MATH,classification,global,calibration_slope,40.0,0.8032052080669033,,,,,
replicate,PV2MATH,classification,low_ses_non_native,auc,40.0,0.8605732922238871,,,,,
replicate,PV2MATH,classification,low_ses_non_native,brier,40.0,0.14751900754061265,,,,,
replicate,PV2MATH,classification,low_ses_non_native,ece,40.0,0.05328653349245245,,,,,
replicate,PV2MATH,classification,low_ses_non_native,calibration_slope,40.0,0.8609290745741787,,,,,
replicate,PV2MATH,classification,high_ses_native,auc,40.0,0.862087899876496,,,,,
replicate,PV2MATH,classification,high_ses_native,brier,40.0,0.1037570613535427,,,,,
replicate,PV2MATH,classification,high_ses_native,ece,40.0,0.03137888808942721,,,,,
replicate,PV2MATH,classification,high_ses_native,calibration_slope,40.0,0.8459355705130374,,,,,
replicate,PV2MATH,classification,contrast,auc_difference,40.0,-0.0015146076526089125,,,,,
replicate,PV2MATH,classification,contrast,ece_difference,40.0,0.021775503298608063,,,,,
replicate,PV2MATH,classification,contrast,slope_difference,40.0,0.057723866507275345,,,,,
replicate,PV2MATH,regression,global,rmse,41.0,61.29507062155395,,,,,
replicate,PV2MATH,regression,global,r2,41.0,0.6229747618517035,,,,,
replicate,PV2MATH,classification,global,auc,41.0,0.8858428505351035,,,,,
replicate,PV2MATH,classification,global,brier,41.0,0.1363913657943944,,,,,
replicate,PV2MATH,classification,global,ece,41.0,0.03279024584139911,,,,,
replicate,PV2MATH,classification,global,calibration_slope,41.0,0.7870330496386592,,,,,
replicate,PV2MATH,classification,low_ses_non_native,auc,41.0,0.8330982484549391,,,,,
