row_type,pv,task,group,metric,replicate,estimate,full_estimate,valid_replicates,failed_replicates,sampling_variance,sampling_standard_error
replicate,PV1MATH,classification,low_ses_non_native,brier,33.0,0.17288201382275908,,,,,
replicate,PV1MATH,classification,low_ses_non_native,ece,33.0,0.08975917714515645,,,,,
replicate,PV1MATH,classification,low_ses_non_native,calibration_slope,33.0,0.7653575331788195,,,,,
replicate,PV1MATH,classification,high_ses_native,auc,33.0,0.8625197402442218,,,,,
replicate,PV1MATH,classification,high_ses_native,brier,33.0,0.11215109095176366,,,,,
replicate,PV1MATH,classification,high_ses_native,ece,33.0,0.0294769164845619,,,,,
replicate,PV1MATH,classification,high_ses_native,calibration_slope,33.0,0.8863023140289525,,,,,
replicate,PV1MATH,classification,contrast,auc_difference,33.0,-0.041625753870544235,,,,,
replicate,PV1MATH,classification,contrast,ece_difference,33.0,0.05785291350387194,,,,,
replicate,PV1MATH,classification,contrast,slope_difference,33.0,-0.04175438122730124,,,,,
replicate,PV1MATH,regression,global,rmse,34.0,59.78763633003119,,,,,
replicate,PV1MATH,regression,global,r2,34.0,0.6344801273225349,,,,,
replicate,PV1MATH,classification,global,auc,34.0,0.8873353204450504,,,,,
replicate,PV1MATH,classification,global,brier,34.0,0.13663366367827606,,,,,
replicate,PV1MATH,classification,global,ece,34.0,0.031118361463863528,,,,,
replicate,PV1MATH,classification,global,calibration_slope,34.0,0.8089016170695513,,,,,
replicate,PV1MATH,classification,low_ses_non_native,auc,34.0,0.8152931476280152,,,,,
replicate,PV1MATH,classification,low_ses_non_native,brier,34.0,0.17699876223651348,,,,,
replicate,PV1MATH,classification,low_ses_non_native,ece,34.0,0.08707496352823013,,,,,
replicate,PV1MATH,classification,low_ses_non_native,calibration_slope,34.0,0.7529269242009409,,,,,
replicate,PV1MATH,classification,high_ses_native,auc,34.0,0.8546446651789592,,,,,
replicate,PV1MATH,classification,high_ses_native,brier,34.0,0.11630222737788257,,,,,
replicate,PV1MATH,classification,high_ses_native,ece,34.0,0.030487555831034907,,,,,
replicate,PV1MATH,classification,high_ses_native,calibration_slope,34.0,0.8443997046723704,,,,,
replicate,PV1MATH,classification,contrast,auc_difference,34.0,-0.039351517550944015,,,,,
replicate,PV1MATH,classification,contrast,ece_difference,34.0,0.0559566020643666,,,,,
replicate,PV1MATH,classification,contrast,slope_difference,34.0,-0.055974692868610454,,,,,
replicate,PV1MATH,regression,global,rmse,35.0,59.83528037568914,,,,,
replicate,PV1MATH,regression,global,r2,35.0,0.6352380086215179,,,,,
replicate,PV1MATH,classification,global,auc,35.0,0.889523964018798,,,,,
replicate,PV1MATH,classification,global,brier,35.0,0.135380861945559,,,,,
replicate,PV1MATH,classification,global,ece,35.0,0.030202887433532288,,,,,
replicate,PV1MATH,classification,global,calibration_slope,35.0,0.8171724606338739,,,,,
replicate,PV1MATH,classification,low_ses_non_native,auc,35.0,0.8256450752325095,,,,,
replicate,PV1MATH,classification,low_ses_non_native,brier,35.0,0.17044904847569686,,,,,
replicate,PV1MATH,classification,low_ses_non_native,ece,35.0,0.07437708262770701,,,,,
replicate,PV1MATH,classification,low_ses_non_native,calibration_slope,35.0,0.7683718352088206,,,,,
replicate,PV1MATH,classification,high_ses_native,auc,35.0,0.8641367897314736,,,,,
replicate,PV1MATH,classification,high_ses_native,brier,35.0,0.11009018695674902,,,,,
replicate,PV1MATH,classification,high_ses_native,ece,35.0,0.025450057040068946,,,,,
replicate,PV1MATH,classification,high_ses_native,calibration_slope,35.0,0.8940620874024469,,,,,
replicate,PV1MATH,classification,contrast,auc_difference,35.0,-0.03849171449896405,,,,,
replicate,PV1MATH,classification,contrast,ece_difference,35.0,0.04417419519417472,,,,,
replicate,PV1MATH,classification,contrast,slope_difference,35.0,-0.04880062542505337,,,,,
replicate,PV1MATH,regression,global,rmse,36.0,59.83549848640393,,,,,
replicate,PV1MATH,regression,global,r2,36.0,0.6361849816340093,,,,,
replicate,PV1MATH,classification,global,auc,36.0,0.8869502976741159,,,,,
replicate,PV1MATH,classification,global,brier,36.0,0.13704916310927656,,,,,
replicate,PV1MATH,classification,global,ece,36.0,0.031444016976996225,,,,,
replicate,PV1MATH,classification,global,calibration_slope,36.0,0.8074171494153253,,,,,
replicate,PV1MATH,classification,low_ses_non_native,auc,36.0,0.7953014838914598,,,,,
replicate,PV1MATH,classification,low_ses_non_native,brier,36.0,0.1846485429498881,,,,,
replicate,PV1MATH,classification,low_ses_non_native,ece,36.0,0.09580302468713803,,,,,
replicate,PV1MATH,classification,low_ses_non_native,calibration_slope,36.0,0.6660628263525648,,,,,
replicate,PV1MATH,classification,high_ses_native,auc,36.0,0.8518073059778607,,,,,
replicate,PV1MATH,classification,high_ses_native,brier,36.0,0.11570218368870255,,,,,
replicate,PV1MATH,classification,high_ses_native,ece,36.0,0.0335787383250793,,,,,
replicate,PV1MATH,classification,high_ses_native,calibration_slope,36.0,0.8184238095841045,,,,,
replicate,PV1MATH,classification,contrast,auc_difference,36.0,-0.05650582208640087,,,,,
replicate,PV1MATH,classification,contrast,ece_difference,36.0,0.0643590077101418,,,,,
replicate,PV1MATH,classification,contrast,slope_difference,36.0,-0.14135432306276052,,,,,
replicate,PV1MATH,regression,global,rmse,37.0,60.0492234258503,,,,,
replicate,PV1MATH,regression,global,r2,37.0,0.638534411402508,,,,,
replicate,PV1MATH,classification,global,auc,37.0,0.8898585754401332,,,,,
replicate,PV1MATH,classification,global,brier,37.0,0.13560002278338995,,,,,
replicate,PV1MATH,classification,global,ece,37.0,0.030399934853383808,,,,,
replicate,PV1MATH,classification,global,calibration_slope,37.0,0.8169008206244921,,,,,
replicate,PV1MATH,classification,low_ses_non_native,auc,37.0,0.815236860459097,,,,,
replicate,PV1MATH,classification,low_ses_non_native,brier,37.0,0.17683689255882262,,,,,
replicate,PV1MATH,classification,low_ses_non_native,ece,37.0,0.0859305464711114,,,,,
replicate,PV1MATH,classification,low_ses_non_native,calibration_slope,37.0,0.762322534722083,,,,,
replicate,PV1MATH,classification,high_ses_native,auc,37.0,0.8657404522648581,,,,,
replicate,PV1MATH,classification,high_ses_native,brier,37.0,0.10845683429434194,,,,,
replicate,PV1MATH,classification,high_ses_native,ece,37.0,0.023888228020802656,,,,,
replicate,PV1MATH,classification,high_ses_native,calibration_slope,37.0,0.8827229608003515,,,,,
replicate,PV1MATH,classification,contrast,auc_difference,37.0,-0.05050359180576103,,,,,
replicate,PV1MATH,classification,contrast,ece_difference,37.0,0.055530611617727585,,,,,
replicate,PV1MATH,classification,contrast,slope_difference,37.0,-0.054578285902409096,,,,,
replicate,PV1MATH,regression,global,rmse,38.0,59.80696245536043,,,,,
replicate,PV1MATH,regression,global,r2,38.0,0.6345200741450371,,,,,
replicate,PV1MATH,classification,global,auc,38.0,0.8882576689288111,,,,,
replicate,PV1MATH,classification,global,brier,38.0,0.13643975370362577,,,,,
replicate,PV1MATH,classification,global,ece,38.0,0.031099582082621632,,,,,
replicate,PV1MATH,classification,global,calibration_slope,38.0,0.8096303860307801,,,,,
replicate,PV1MATH,classification,low_ses_non_native,auc,38.0,0.8357454711622948,,,,,
replicate,PV1MATH,classification,low_ses_non_native,brier,38.0,0.16795431634406868,,,,,
replicate,PV1MATH,classification,low_ses_non_native,ece,38.0,0.08857187294015857,,,,,
replicate,PV1MATH,classification,low_ses_non_native,calibration_slope,38.0,0.777258715921291,,,,,
replicate,PV1MATH,classification,high_ses_native,auc,38.0,0.8582047988598818,,,,,
replicate,PV1MATH,classification,high_ses_native,brier,38.0,0.11302555387090801,,,,,
replicate,PV1MATH,classification,high_ses_native,ece,38.0,0.031996920287973615,,,,,
replicate,PV1MATH,classification,high_ses_native,calibration_slope,38.0,0.8488745644384961,,,,,
replicate,PV1MATH,classification,contrast,auc_difference,38.0,-0.02245932769758696,,,,,
replicate,PV1MATH,classification,contrast,ece_difference,38.0,0.05747229085753694,,,,,
replicate,PV1MATH,classification,contrast,slope_difference,38.0,-0.03237167010948905,,,,,
replicate,PV1MATH,regression,global,rmse,39.0,59.63241670343609,,,,,
replicate,PV1MATH,regression,global,r2,39.0,0.6394969707063088,,,,,
replicate,PV1MATH,classification,global,auc,39.0,0.8884536367473662,,,,,
replicate,PV1MATH,classification,global,brier,39.0,0.1361761509348946,,,,,
replicate,PV1MATH,classification,global,ece,39.0,0.030648016802555605,,,,,
replicate,PV1MATH,classification,global,calibration_slope,39.0,0.813837543409869,,,,,
replicate,PV1MATH,classification,low_ses_non_native,auc,39.0,0.801390537105483,,,,,
replicate,PV1MATH,classification,low_ses_non_native,brier,39.0,0.185720027704582,,,,,
replicate,PV1MATH,classification,low_ses_non_native,ece,39.0,0.12521697290734923,,,,,
replicate,PV1MATH,classification,low_ses_non_native,calibration_slope,39.0,0.6742060217087147,,,,,
replicate,PV1MATH,classification,high_ses_native,auc,39.0,0.8653880379564155,,,,,
replicate,PV1MATH,classification,high_ses_native,brier,39.0,0.10827357042015147,,,,,
replicate,PV1MATH,classification,high_ses_native,ece,39.0,0.026046248585662034,,,,,
replicate,PV1MATH,classification,high_ses_native,calibration_slope,39.0,0.8790468565919731,,,,,
replicate,PV1MATH,classification,contrast,auc_difference,39.0,-0.06399750085093248,,,,,
replicate,PV1MATH,classification,contrast,ece_difference,39.0,0.09456895610479363,,,,,
replicate,PV1MATH,classification,contrast,slope_difference,39.0,-0.13963152170115434,,,,,
replicate,PV1MATH,regression,global,rmse,40.0,59.64708772407567,,,,,
replicate,PV1MATH,regression,global,r2,40.0,0.6366519173043702,,,,,
replicate,PV1MATH,classification,global,auc,40.0,0.8878696030443846,,,,,
replicate,PV1MATH,classification,global,brier,40.0,0.13653862303915443,,,,,
replicate,PV1MATH,classification,global,ece,40.0,0.031347954298245495,,,,,
replicate,PV1MATH,classification,global,calibration_slope,40.0,0.8101689774234824,,,,,
replicate,PV1MATH,classification,low_ses_non_native,auc,40.0,0.795931333060507,,,,,
replicate,PV1MATH,classification,low_ses_non_native,brier,40.0,0.18901725748093112,,,,,
replicate,PV1MATH,classification,low_ses_non_native,ece,40.0,0.10710315778770918,,,,,
replicate,PV1MATH,classification,low_ses_non_native,calibration_slope,40.0,0.6575069257928311,,,,,
replicate,PV1MATH,classification,high_ses_native,auc,40.0,0.8692141900566196,,,,,
replicate,PV1MATH,classification,high_ses_native,brier,40.0,0.10769578348279292,,,,,
replicate,PV1MATH,classification,high_ses_native,ece,40.0,0.0243963509969046,,,,,
replicate,PV1MATH,classification,high_ses_native,calibration_slope,40.0,0.909104111224595,,,,,
replicate,PV1MATH,classification,contrast,auc_difference,40.0,-0.07328285699611259,,,,,
replicate,PV1MATH,classification,contrast,ece_difference,40.0,0.07575520348946368,,,,,
replicate,PV1MATH,classification,contrast,slope_difference,40.0,-0.15266205163065127,,,,,
replicate,PV1MATH,regression,global,rmse,41.0,59.66920142282106,,,,,
replicate,PV1MATH,regression,global,r2,41.0,0.6378568306222953,,,,,
replicate,PV1MATH,classification,global,auc,41.0,0.8892941101229039,,,,,
replicate,PV1MATH,classification,global,brier,41.0,0.13552995851438313,,,,,
replicate,PV1MATH,classification,global,ece,41.0,0.03153346247768419,,,,,
replicate,PV1MATH,classification,global,calibration_slope,41.0,0.8160162830814954,,,,,
replicate,PV1MATH,classification,low_ses_non_native,auc,41.0,0.8305734541374505,,,,,
replicate,PV1MATH,classification,low_ses_non_native,brier,41.0,0.17149202630307075,,,,,
replicate,PV1MATH,classification,low_ses_non_native,ece,41.0,0.08840334061587635,,,,,
replicate,PV1MATH,classification,low_ses_non_native,calibration_slope,41.0,0.7895576091658133,,,,,
replicate,PV1MATH,classification,high_ses_native,auc,41.0,0.8674482172643282,,,,,
replicate,PV1MATH,classification,high_ses_native,brier,41.0,0.10891086948490294,,,,,
replicate,PV1MATH,classification,high_ses_native,ece,41.0,0.029120232458323125,,,,,
replicate,PV1MATH,classification,high_ses_native,calibration_slope,41.0,0.8798684970889695,,,,,
replicate,PV1MATH,classification,contrast,auc_difference,41.0,-0.03687476312687765,,,,,
replicate,PV1MATH,classification,contrast,ece_difference,41.0,0.05686987813819216,,,,,
replicate,PV1MATH,classification,contrast,slope_difference,41.0,-0.02645867391568213,,,,,
replicate,PV1MATH,regression,global,rmse,42.0,59.788897604094906,,,,,
replicate,PV1MATH,regression,global,r2,42.0,0.6360466638208337,,,,,
replicate,PV1MATH,classification,global,auc,42.0,0.8875866912295829,,,,,
replicate,PV1MATH,classification,global,brier,42.0,0.13656127937486298,,,,,
replicate,PV1MATH,classification,global,ece,42.0,0.02996324852634785,,,,,
replicate,PV1MATH,classification,global,calibration_slope,42.0,0.8125032818728469,,,,,
replicate,PV1MATH,classification,low_ses_non_native,auc,42.0,0.8270543849951046,,,,,
replicate,PV1MATH,classification,low_ses_non_native,brier,42.0,0.16892230675778588,,,,,
replicate,PV1MATH,classification,low_ses_non_native,ece,42.0,0.08587247394687147,,,,,
replicate,PV1MATH,classification,low_ses_non_native,calibration_slope,42.0,0.7903778244656425,,,,,
replicate,PV1MATH,classification,high_ses_native,auc,42.0,0.8594082241632232,,,,,
replicate,PV1MATH,classification,high_ses_native,brier,42.0,0.11213106207173662,,,,,
replicate,PV1MATH,classification,high_ses_native,ece,42.0,0.027418029992875334,,,,,
replicate,PV1MATH,classification,high_ses_native,calibration_slope,42.0,0.8656750900978174,,,,,
replicate,PV1MATH,classification,contrast,auc_difference,42.0,-0.032353839168118514,,,,,
replicate,PV1MATH,classification,contrast,ece_difference,42.0,0.05590922542052362,,,,,
replicate,PV1MATH,classification,contrast,slope_difference,42.0,-0.022125457407204396,,,,,
replicate,PV1MATH,regression,global,rmse,43.0,59.779243286111225,,,,,
replicate,PV1MATH,regression,global,r2,43.0,0.6336847617259733,,,,,
replicate,PV1MATH,classification,global,auc,43.0,0.8851607869727186,,,,,
replicate,PV1MATH,classification,global,brier,43.0,0.13835867530989937,,,,,
replicate,PV1MATH,classification,global,ece,43.0,0.03203003823124896,,,,,
replicate,PV1MATH,classification,global,calibration_slope,43.0,0.80219912787974,,,,,
replicate,PV1MATH,classification,low_ses_non_native,auc,43.0,0.8030507498395876,,,,,
replicate,PV1MATH,classification,low_ses_non_native,brier,43.0,0.18335496285940397,,,,,
replicate,PV1MATH,classification,low_ses_non_native,ece,43.0,0.10742973145358026,,,,,
replicate,PV1MATH,classification,low_ses_non_native,calibration_slope,43.0,0.6984093131865768,,,,,
replicate,PV1MATH,classification,high_ses_native,auc,43.0,0.8569736237928802,,,,,
replicate,PV1MATH,classification,high_ses_native,brier,43.0,0.11279024243237223,,,,,
replicate,PV1MATH,classification,high_ses_native,ece,43.0,0.029893840397886767,,,,,
replicate,PV1MATH,classification,high_ses_native,calibration_slope,43.0,0.865600433766782,,,,,
replicate,PV1MATH,classification,contrast,auc_difference,43.0,-0.05392287395329265,,,,,
replicate,PV1MATH,classification,contrast,ece_difference,43.0,0.0753996932223313,,,,,
replicate,PV1MATH,classification,contrast,slope_difference,43.0,-0.10378981469316317,,,,,
replicate,PV1MATH,regression,global,rmse,44.0,59.823685702130604,,,,,
replicate,PV1MATH,regression,global,r2,44.0,0.6344698738898698,,,,,
replicate,PV1MATH,classification,global,auc,44.0,0.8878418464890556,,,,,
replicate,PV1MATH,classification,global,brier,44.0,0.13649659011531073,,,,,
replicate,PV1MATH,classification,global,ece,44.0,0.031014895665463404,,,,,
replicate,PV1MATH,classification,global,calibration_slope,44.0,0.8111161279793975,,,,,
replicate,PV1MATH,classification,low_ses_non_native,auc,44.0,0.809350707450851,,,,,
replicate,PV1MATH,classification,low_ses_non_native,brier,44.0,0.1789880711280116,,,,,
replicate,PV1MATH,classification,low_ses_non_native,ece,44.0,0.09009338996334432,,,,,
replicate,PV1MATH,classification,low_ses_non_native,calibration_slope,44.0,0.7192931535435385,,,,,
replicate,PV1MATH,classification,high_ses_native,auc,44.0,0.8623955418607433,,,,,
replicate,PV1MATH,classification,high_ses_native,brier,44.0,0.11043676034681536,,,,,
replicate,PV1MATH,classification,high_ses_native,ece,44.0,0.026958366222864655,,,,,
replicate,PV1MATH,classification,high_ses_native,calibration_slope,44.0,0.8547530253604055,,,,,
replicate,PV1MATH,classification,contrast,auc_difference,44.0,-0.05304483440989227,,,,,
replicate,PV1MATH,classification,contrast,ece_difference,44.0,0.05907849429788091,,,,,
replicate,PV1MATH,classification,contrast,slope_difference,44.0,-0.09182297443585896,,,,,
replicate,PV1MATH,regression,global,rmse,45.0,59.97241611719022,,,,,
replicate,PV1MATH,regression,global,r2,45.0,0.6331087648486557,,,,,
replicate,PV1MATH,classification,global,auc,45.0,0.8861607100037381,,,,,
replicate,PV1MATH,classification,global,brier,45.0,0.1375486922576472,,,,,
replicate,PV1MATH,classification,global,ece,45.0,0.0319511851173743,,,,,
replicate,PV1MATH,classification,global,calibration_slope,45.0,0.8059459884989889,,,,,
replicate,PV1MATH,classification,low_ses_non_native,auc,45.0,0.8126539212839408,,,,,
replicate,PV1MATH,classification,low_ses_non_native,brier,45.0,0.17827478704701177,,,,,
replicate,PV1MATH,classification,low_ses_non_native,ece,45.0,0.09166974903839226,,,,,
replicate,PV1MATH,classification,low_ses_non_native,calibration_slope,45.0,0.7340659937429647,,,,,
replicate,PV1MATH,classification,high_ses_native,auc,45.0,0.858864909838088,,,,,
replicate,PV1MATH,classification,high_ses_native,brier,45.0,0.11433419080113574,,,,,
replicate,PV1MATH,classification,high_ses_native,ece,45.0,0.030338532302449983,,,,,
replicate,PV1MATH,classification,high_ses_native,calibration_slope,45.0,0.8741761135952899,,,,,
replicate,PV1MATH,classification,contrast,auc_difference,45.0,-0.04621098855414729,,,,,
replicate,PV1MATH,classification,contrast,ece_difference,45.0,0.05971856392101796,,,,,
replicate,PV1MATH,classification,contrast,slope_difference,45.0,-0.07187999475602425,,,,,
replicate,PV1MATH,regression,global,rmse,46.0,59.51546085001847,,,,,
replicate,PV1MATH,regression,global,r2,46.0,0.6368056092522351,,,,,
replicate,PV1MATH,classification,global,auc,46.0,0.8882230308334564,,,,,
replicate,PV1MATH,classification,global,brier,46.0,0.13610269643800502,,,,,
replicate,PV1MATH,classification,global,ece,46.0,0.031168002055744742,,,,,
replicate,PV1MATH,classification,global,calibration_slope,46.0,0.8153863568531667,,,,,
replicate,PV1MATH,classification,low_ses_non_native,auc,46.0,0.7981298528637722,,,,,
replicate,PV1MATH,classification,low_ses_non_native,brier,46.0,0.18466066444236506,,,,,
replicate,PV1MATH,classification,low_ses_non_native,ece,46.0,0.09392691077147053,,,,,
replicate,PV1MATH,classification,low_ses_non_native,calibration_slope,46.0,0.6843656594987262,,,,,
replicate,PV1MATH,classification,high_ses_native,auc,46.0,0.8605683227145535,,,,,
replicate,PV1MATH,classification,high_ses_native,brier,46.0,0.11152722787089427,,,,,
replicate,PV1MATH,classification,high_ses_native,ece,46.0,0.025300814351902408,,,,,
replicate,PV1MATH,classification,high_ses_native,calibration_slope,46.0,0.8727267718295532,,,,,
replicate,PV1MATH,classification,contrast,auc_difference,46.0,-0.062438469850781275,,,,,
replicate,PV1MATH,classification,contrast,ece_difference,46.0,0.06275890871572579,,,,,
replicate,PV1MATH,classification,contrast,slope_difference,46.0,-0.13102069735444055,,,,,
replicate,PV1MATH,regression,global,rmse,47.0,59.502106960538455,,,,,
replicate,PV1MATH,regression,global,r2,47.0,0.6399340489110761,,,,,
replicate,PV1MATH,classification,global,auc,47.0,0.8898356685377063,,,,,
replicate,PV1MATH,classification,global,brier,47.0,0.13518258234713745,,,,,
replicate,PV1MATH,classification,global,ece,47.0,0.030861743134742995,,,,,
replicate,PV1MATH,classification,global,calibration_slope,47.0,0.8178690063697276,,,,,
replicate,PV1MATH,classification,low_ses_non_native,auc,47.0,0.8160416955707799,,,,,
replicate,PV1MATH,classification,low_ses_non_native,brier,47.0,0.17667354465782917,,,,,
replicate,PV1MATH,classification,low_ses_non_native,ece,47.0,0.0838283339500417,,,,,
replicate,PV1MATH,classification,low_ses_non_native,calibration_slope,47.0,0.7507105325499803,,,,,
replicate,PV1MATH,classification,high_ses_native,auc,47.0,0.8608606332911118,,,,,
replicate,PV1MATH,classification,high_ses_native,brier,47.0,0.11040629423614094,,,,,
replicate,PV1MATH,classification,high_ses_native,ece,47.0,0.027829887519614283,,,,,
replicate,PV1MATH,classification,high_ses_native,calibration_slope,47.0,0.8628750310039317,,,,,
replicate,PV1MATH,classification,contrast,auc_difference,47.0,-0.044818937720331964,,,,,
replicate,PV1MATH,classification,contrast,ece_difference,47.0,0.05296659081529871,,,,,
replicate,PV1MATH,classification,contrast,slope_difference,47.0,-0.06715847381974727,,,,,
replicate,PV1MATH,regression,global,rmse,48.0,59.48823792543165,,,,,
replicate,PV1MATH,regression,global,r2,48.0,0.6370607756863573,,,,,
replicate,PV1MATH,classification,global,auc,48.0,0.888096270534723,,,,,
replicate,PV1MATH,classification,global,brier,48.0,0.13611512719847493,,,,,
replicate,PV1MATH,classification,global,ece,48.0,0.02994391032768738,,,,,
replicate,PV1MATH,classification,global,calibration_slope,48.0,0.812125616963737,,,,,
replicate,PV1MATH,classification,low_ses_non_native,auc,48.0,0.8107583020184824,,,,,
replicate,PV1MATH,classification,low_ses_non_native,brier,48.0,0.1784931499328455,,,,,
replicate,PV1MATH,classification,low_ses_non_native,ece,48.0,0.0944663968359161,,,,,
replicate,PV1MATH,classification,low_ses_non_native,calibration_slope,48.0,0.7504220613890227,,,,,
replicate,PV1MATH,classification,high_ses_native,auc,48.0,0.8571166697168818,,,,,
replicate,PV1MATH,classification,high_ses_native,brier,48.0,0.11299946194822336,,,,,
replicate,PV1MATH,classification,high_ses_native,ece,48.0,0.031970921143806286,,,,,
replicate,PV1MATH,classification,high_ses_native,calibration_slope,48.0,0.8518389998521856,,,,,
replicate,PV1MATH,classification,contrast,auc_difference,48.0,-0.046358367698399405,,,,,
replicate,PV1MATH,classification,contrast,ece_difference,48.0,0.06452248650822871,,,,,
replicate,PV1MATH,classification,contrast,slope_difference,48.0,-0.0617035555747143,,,,,
replicate,PV1MATH,regression,global,rmse,49.0,59.77438920924218,,,,,
replicate,PV1MATH,regression,global,r2,49.0,0.6362661103121496,,,,,
replicate,PV1MATH,classification,global,auc,49.0,0.8886787160586567,,,,,
replicate,PV1MATH,classification,global,brier,49.0,0.1357223173734607,,,,,
replicate,PV1MATH,classification,global,ece,49.0,0.028510502255346563,,,,,
replicate,PV1MATH,classification,global,calibration_slope,49.0,0.8151928957897118,,,,,
replicate,PV1MATH,classification,low_ses_non_native,auc,49.0,0.807876660984824,,,,,
replicate,PV1MATH,classification,low_ses_non_native,brier,49.0,0.17834057965728145,,,,,
replicate,PV1MATH,classification,low_ses_non_native,ece,49.0,0.076919633316648,,,,,
replicate,PV1MATH,classification,low_ses_non_native,calibration_slope,49.0,0.7362355174924614,,,,,
replicate,PV1MATH,classification,high_ses_native,auc,49.0,0.8567546714615925,,,,,
replicate,PV1MATH,classification,high_ses_native,brier,49.0,0.11189735093596588,,,,,
replicate,PV1MATH,classification,high_ses_native,ece,49.0,0.028107199376892645,,,,,
replicate,PV1MATH,classification,high_ses_native,calibration_slope,49.0,0.8370990380652685,,,,,
replicate,PV1MATH,classification,contrast,auc_difference,49.0,-0.04887801047676843,,,,,
replicate,PV1MATH,classification,contrast,ece_difference,49.0,0.04840913106130144,,,,,
replicate,PV1MATH,classification,contrast,slope_difference,49.0,-0.07895737829725036,,,,,
replicate,PV1MATH,regression,global,rmse,50.0,59.8813191067413,,,,,
replicate,PV1MATH,regression,global,r2,50.0,0.6359154557807576,,,,,
replicate,PV1MATH,classification,global,auc,50.0,0.887327087764551,,,,,
replicate,PV1MATH,classification,global,brier,50.0,0.1369512736834126,,,,,
replicate,PV1MATH,classification,global,ece,50.0,0.03093633473436234,,,,,
replicate,PV1MATH,classification,global,calibration_slope,50.0,0.8129745193275979,,,,,
replicate,PV1MATH,classification,low_ses_non_native,auc,50.0,0.8119910367313521,,,,,
replicate,PV1MATH,classification,low_ses_non_native,brier,50.0,0.17851143585846865,,,,,
replicate,PV1MATH,classification,low_ses_non_native,ece,50.0,0.08892635069366799,,,,,
replicate,PV1MATH,classification,low_ses_non_native,calibration_slope,50.0,0.738194748689806,,,,,
replicate,PV1MATH,classification,high_ses_native,auc,50.0,0.853776749555886,,,,,
replicate,PV1MATH,classification,high_ses_native,brier,50.0,0.11487232859606401,,,,,
replicate,PV1MATH,classification,high_ses_native,ece,50.0,0.03116856333174264,,,,,
replicate,PV1MATH,classification,high_ses_native,calibration_slope,50.0,0.8350287452138917,,,,,
replicate,PV1MATH,classification,contrast,auc_difference,50.0,-0.041785712824533916,,,,,
replicate,PV1MATH,classification,contrast,ece_difference,50.0,0.05799001595930564,,,,,
replicate,PV1MATH,classification,contrast,slope_difference,50.0,-0.07477977063779195,,,,,
replicate,PV1MATH,regression,global,rmse,51.0,59.62526993779968,,,,,
replicate,PV1MATH,regression,global,r2,51.0,0.6379628200471554,,,,,
replicate,PV1MATH,classification,global,auc,51.0,0.8886761568843968,,,,,
replicate,PV1MATH,classification,global,brier,51.0,0.13572768613231004,,,,,
replicate,PV1MATH,classification,global,ece,51.0,0.030151124899804167,,,,,
replicate,PV1MATH,classification,global,calibration_slope,51.0,0.8146373317526683,,,,,
replicate,PV1MATH,classification,low_ses_non_native,auc,51.0,0.801544470255086,,,,,
replicate,PV1MATH,classification,low_ses_non_native,brier,51.0,0.18625216244451318,,,,,
replicate,PV1MATH,classification,low_ses_non_native,ece,51.0,0.10374465004508134,,,,,
replicate,PV1MATH,classification,low_ses_non_native,calibration_slope,51.0,0.6837152324208919,,,,,
replicate,PV1MATH,classification,high_ses_native,auc,51.0,0.8622869868622618,,,,,
replicate,PV1MATH,classification,high_ses_native,brier,51.0,0.10995417230693197,,,,,
replicate,PV1MATH,classification,high_ses_native,ece,51.0,0.02802684241515402,,,,,
replicate,PV1MATH,classification,high_ses_native,calibration_slope,51.0,0.8839388767388517,,,,,
replicate,PV1MATH,classification,contrast,auc_difference,51.0,-0.06074251660717578,,,,,
replicate,PV1MATH,classification,contrast,ece_difference,51.0,0.07359352514527717,,,,,
replicate,PV1MATH,classification,contrast,slope_difference,51.0,-0.13092209933177634,,,,,
replicate,PV1MATH,regression,global,rmse,52.0,59.56982953695318,,,,,
replicate,PV1MATH,regression,global,r2,52.0,0.6336002144619345,,,,,
replicate,PV1MATH,classification,global,auc,52.0,0.8869982653084141,,,,,
replicate,PV1MATH,classification,global,brier,52.0,0.13738576228943256,,,,,
replicate,PV1MATH,classification,global,ece,52.0,0.03223007547277653,,,,,
replicate,PV1MATH,classification,global,calibration_slope,52.0,0.8120200870222976,,,,,
replicate,PV1MATH,classification,low_ses_non_native,auc,52.0,0.7994188661067821,,,,,
replicate,PV1MATH,classification,low_ses_non_native,brier,52.0,0.18370986891038357,,,,,
replicate,PV1MATH,classification,low_ses_non_native,ece,52.0,0.0867389669908033,,,,,
replicate,PV1MATH,classification,low_ses_non_native,calibration_slope,52.0,0.7191217887878666,,,,,
replicate,PV1MATH,classification,high_ses_native,auc,52.0,0.8553238968573936,,,,,
replicate,PV1MATH,classification,high_ses_native,brier,52.0,0.1124556321115078,,,,,
replicate,PV1MATH,classification,high_ses_native,ece,52.0,0.03127044085556062,,,,,
replicate,PV1MATH,classification,high_ses_native,calibration_slope,52.0,0.8422302008435008,,,,,
replicate,PV1MATH,classification,contrast,auc_difference,52.0,-0.055905030750611484,,,,,
replicate,PV1MATH,classification,contrast,ece_difference,52.0,0.05450889151802677,,,,,
replicate,PV1MATH,classification,contrast,slope_difference,52.0,-0.09289829823443096,,,,,
replicate,PV1MATH,regression,global,rmse,53.0,59.887035114825686,,,,,
replicate,PV1MATH,regression,global,r2,53.0,0.6374914508427736,,,,,
replicate,PV1MATH,classification,global,auc,53.0,0.886426418347249,,,,,
