student_idx,predicted_probability,feature,shap_contribution,rank
345190,0.8169310092926025,ICTRES,0.6865441259778163,2
345190,0.8169310092926025,ICTEFFIC,0.492784683765276,3
345190,0.8169310092926025,HOMEPOS,0.3977765037829431,4
345190,0.8169310092926025,FAMCON,0.228474108484279,5
345190,0.8169310092926025,TEACHSUP,0.14279570581509687,6
345190,0.8169310092926025,COGACRCO,0.13440715883568374,7
345190,0.8169310092926025,HISEI,0.12988633794000634,8
345190,0.8169310092926025,ST004D01T,0.1264103781036465,9
345190,0.8169310092926025,ICTSUBJ,0.10696069564259232,10
244040,0.9245857000350952,BULLIED,0.6036021810673082,1
244040,0.9245857000350952,MATHPERS,0.3903664449783992,2
244040,0.9245857000350952,SCHRISK,0.3838835509003229,3
244040,0.9245857000350952,COGACRCO,0.2948781581067487,4
244040,0.9245857000350952,FAMCON,0.2761723788989184,5
244040,0.9245857000350952,ICTRES,0.26309930824684213,6
244040,0.9245857000350952,HISEI,0.2513717990695659,7
244040,0.9245857000350952,MATHEFF,0.2346863875304507,8
244040,0.9245857000350952,DISCLIM,0.23246481404574296,9
244040,0.9245857000350952,HOMEPOS,0.21095820886985167,10
520654,0.6459426879882812,MATHEFF,0.47549791478657427,1
520654,0.6459426879882812,ANXMAT,0.4244400968645368,2
520654,0.6459426879882812,SCHRISK,0.4224390377096643,3
520654,0.6459426879882812,ST004D01T,0.2501272865835926,4
520654,0.6459426879882812,MATHEF21,0.15077440225430108,5
520654,0.6459426879882812,ICTSCH,0.11797260728788388,6
520654,0.6459426879882812,STAFFSHORT,0.10581092719520711,7
520654,0.6459426879882812,COGACMCO,0.10396483741037628,8
520654,0.6459426879882812,ICTHOME,0.08042945857559972,9
520654,0.6459426879882812,DISCLIM,0.06670211840752018,10
416614,0.9898295998573303,HOMEPOS,0.802235251292741,1
416614,0.9898295998573303,BULLIED,0.7264216732864043,2
416614,0.9898295998573303,ICTRES,0.6160161806992437,3
416614,0.9898295998573303,MATHEFF,0.4725824564684262,4
416614,0.9898295998573303,HISEI,0.4469111121500282,5
416614,0.9898295998573303,FAMCON,0.2723058104381107,6
416614,0.9898295998573303,COGACRCO,0.2666010710930459,7
416614,0.9898295998573303,PAREDINT,0.24810540688511537,8
416614,0.9898295998573303,ST004D01T,0.23012431057315552,9
416614,0.9898295998573303,TEACHSUP,0.1855668819438142,10
6981,0.92201828956604,HOMEPOS,0.9906828141902588,1
6981,0.92201828956604,ICTRES,0.43537904518904724,2
6981,0.92201828956604,HISEI,0.3149688638381122,3
6981,0.92201828956604,MATHEF21,0.31329710967051144,4
6981,0.92201828956604,MATHPERS,0.24516440324139693,5
6981,0.92201828956604,ST004D01T,0.23668997634798872,6
6981,0.92201828956604,TEACHSUP,0.22360331522020716,7
6981,0.92201828956604,FAMCON,0.18810285154052508,8
6981,0.92201828956604,STUBEHA,0.1714209206207306,9
6981,0.92201828956604,FEELSAFE,0.14624770429015826,10
159780,0.9152657985687256,STUDYHMW,0.46391846532824277,1
159780,0.9152657985687256,STUBEHA,0.37205285399023297,2
159780,0.9152657985687256,MATHEFF,0.299190708186552,3
159780,0.9152657985687256,TEACHBEHA,0.275475891912497,4
159780,0.9152657985687256,FAMCON,0.2577376338543945,5
159780,0.9152657985687256,HOMEPOS,0.20539551036741613,6
159780,0.9152657985687256,DISCLIM,0.2021581925784494,7
159780,0.9152657985687256,HISEI,0.2002517973832755,8
159780,0.9152657985687256,ICTSCH,0.16962606668916125,9
159780,0.9152657985687256,STAFFSHORT,0.15545933489054733,10
5161,0.7851407527923584,HOMEPOS,0.3759871451386425,1
5161,0.7851407527923584,FAMCON,0.26939725311724033,2
5161,0.7851407527923584,ICTRES,0.22291174613067596,3
5161,0.7851407527923584,TEACHSUP,0.21046358086476175,4
5161,0.7851407527923584,STUDYHMW,0.20244651780467393,5
5161,0.7851407527923584,TEACHBEHA,0.2019418397454683,6
5161,0.7851407527923584,MATHEFF,0.18995678127891552,7
5161,0.7851407527923584,ANXMAT,0.18929359496372855,8
5161,0.7851407527923584,FAMSUP,0.12781332000274234,9
5161,0.7851407527923584,ICTSCH,0.09306300950618607,10
362494,0.9940283298492432,BULLIED,1.0174372559365656,1
362494,0.9940283298492432,MATHEFF,0.5437089580868633,2
362494,0.9940283298492432,HOMEPOS,0.529179666968248,3
362494,0.9940283298492432,HISEI,0.40763125228029823,4
362494,0.9940283298492432,STUBEHA,0.3872819548089319,5
362494,0.9940283298492432,ICTRES,0.3821044559306347,6
362494,0.9940283298492432,COGACRCO,0.3399601615756546,7
362494,0.9940283298492432,MATHPERS,0.3153772583303362,8
362494,0.9940283298492432,ST004D01T,0.3063114924277943,9
362494,0.9940283298492432,ANXMAT,0.23307549860798418,10
479797,0.5690514445304871,HOMEPOS,0.8571261915631613,1
479797,0.5690514445304871,ICTRES,0.7886256889699871,2
479797,0.5690514445304871,FAMCON,0.1950478878577178,3
479797,0.5690514445304871,EDUSHORT,0.18297257592817914,4
479797,0.5690514445304871,STUDYHMW,0.12749768056859467,5
479797,0.5690514445304871,COGACRCO,0.11932968945498715,6
479797,0.5690514445304871,ESCS,0.09557074653659584,7
479797,0.5690514445304871,STAFFSHORT,0.07836244434744004,8
479797,0.5690514445304871,ANXMAT,0.054492269148240666,9
479797,0.5690514445304871,TEACHBEHA,0.05213333888021225,10
338782,0.6032847166061401,GRADE,1.2335986159223649,1
338782,0.6032847166061401,MATHEFF,0.6924656472025981,2
338782,0.6032847166061401,STUBEHA,0.504031851026557,3
338782,0.6032847166061401,ANXMAT,0.28880378903577364,4
338782,0.6032847166061401,MATHPERS,0.2770427548399311,5
338782,0.6032847166061401,HOMEPOS,0.2675736670579931,6
338782,0.6032847166061401,ICTEFFIC,0.20966219229154376,7
338782,0.6032847166061401,MATHEF21,0.10009610329014322,8
338782,0.6032847166061401,FAMCON,0.09028624434320591,9
338782,0.6032847166061401,SCHRISK,0.07560505251169161,10
134172,0.5328100919723511,STUDYHMW,0.3229164085848788,1
134172,0.5328100919723511,MATHEFF,0.30749353504194005,2
134172,0.5328100919723511,ANXMAT,0.28406269229529246,3
134172,0.5328100919723511,STUBEHA,0.21045439235485902,4
134172,0.5328100919723511,ST004D01T,0.20973986133267317,5
134172,0.5328100919723511,ICTEFFIC,0.19694025937467813,6
134172,0.5328100919723511,HISEI,0.1808411237985183,7
134172,0.5328100919723511,EDUSHORT,0.09407289696962834,8
134172,0.5328100919723511,ESCS,0.08186285574371141,9
134172,0.5328100919723511,TEACHBEHA,0.074783034954271,10
534623,0.9755415916442871,ICTRES,1.071038586636314,1
534623,0.9755415916442871,HOMEPOS,0.9062351487973,2
534623,0.9755415916442871,ICTEFFIC,0.3564845330740536,3
534623,0.9755415916442871,MATHPERS,0.32606096567005804,4
534623,0.9755415916442871,BULLIED,0.2993129424511426,5
534623,0.9755415916442871,FAMCON,0.29585389352649144,6
534623,0.9755415916442871,STUBEHA,0.20270869884981493,7
534623,0.9755415916442871,STAFFSHORT,0.19780124705053823,8
534623,0.9755415916442871,EDUSHORT,0.19425374108028337,9
534623,0.9755415916442871,TEACHSUP,0.18456072510194643,10
195179,0.5954396724700928,DISCLIM,0.3744167297353721,1
195179,0.5954396724700928,EDUSHORT,0.2951532583160952,2
195179,0.5954396724700928,MATHPERS,0.2721762319409754,3
195179,0.5954396724700928,ST004D01T,0.20047382013613968,4
195179,0.5954396724700928,FEELSAFE,0.19308311951616816,5
195179,0.5954396724700928,ANXMAT,0.1925940710506711,6
195179,0.5954396724700928,FAMSUP,0.19253442174329394,7
195179,0.5954396724700928,MATHEFF,0.19141742162871198,8
195179,0.5954396724700928,STUDYHMW,0.177750876260543,9
195179,0.5954396724700928,HOMEPOS,0.17077211967927725,10
202511,0.7197663187980652,HOMEPOS,0.6832122437033923,1
202511,0.7197663187980652,ICTRES,0.3539849739930378,2
202511,0.7197663187980652,EDUSHORT,0.2883090990635446,3
202511,0.7197663187980652,FAMCON,0.28125758666864387,4
202511,0.7197663187980652,DISCLIM,0.23349947090297973,5
202511,0.7197663187980652,MATHEFF,0.17279082928043862,6
202511,0.7197663187980652,COGACRCO,0.14276710425933742,7
202511,0.7197663187980652,TEACHSUP,0.10021466133605372,8
202511,0.7197663187980652,MATHPERS,0.09313755544546438,9
202511,0.7197663187980652,ICTSCH,0.08041413365556764,10
238637,0.9950035214424133,GRADE,1.5009793755084502,1
238637,0.9950035214424133,HOMEPOS,1.1953633344852097,2
238637,0.9950035214424133,BELONG,0.6223506920422233,3
238637,0.9950035214424133,HISEI,0.2404947691772395,4
238637,0.9950035214424133,FAMCON,0.23797303732600994,5
238637,0.9950035214424133,IMMIG,0.22534210056368464,6
238637,0.9950035214424133,MATHEFF,0.22228584917018906,7
238637,0.9950035214424133,BULLIED,0.2195613789844674,8
238637,0.9950035214424133,STUDYHMW,0.19919492556629848,9
238637,0.9950035214424133,DISCLIM,0.179650658507162,10
33173,0.9125240445137024,MATHEFF,0.8922708470162707,1
33173,0.9125240445137024,GRADE,0.5277567925649873,2
33173,0.9125240445137024,ICTINFO,0.35186960035804077,3
33173,0.9125240445137024,ICTRES,0.31778607198149983,4
33173,0.9125240445137024,MATHPERS,0.26374360096928284,5
33173,0.9125240445137024,DISCLIM,0.23270137808394792,6
33173,0.9125240445137024,MATHEF21,0.1832284477542453,7
33173,0.9125240445137024,ST004D01T,0.1737176178372829,8
33173,0.9125240445137024,TEACHBEHA,0.1733798997083977,9
33173,0.9125240445137024,SCHRISK,0.15388993722353916,10
366837,0.7310377359390259,MATHEFF,0.66194795293075,1
366837,0.7310377359390259,FAMCON,0.27854067987165765,2
366837,0.7310377359390259,ANXMAT,0.2290435560794981,3
366837,0.7310377359390259,HOMEPOS,0.2233749568827625,4
366837,0.7310377359390259,STUBEHA,0.18756851702006316,5
366837,0.7310377359390259,ESCS,0.15462399933350754,6
366837,0.7310377359390259,SCHRISK,0.1255615675340232,7
366837,0.7310377359390259,STAFFSHORT,0.11785168105215234,8
366837,0.7310377359390259,ICTSCH,0.10983534771781706,9
366837,0.7310377359390259,ICTRES,0.10045079814694419,10
538087,0.864290714263916,ICTRES,0.7323127752063919,1
538087,0.864290714263916,HOMEPOS,0.5884123728533632,2
538087,0.864290714263916,ICTSCH,0.31174595118769505,3
538087,0.864290714263916,MATHEFF,0.2755942452406907,4
538087,0.864290714263916,EDUSHORT,0.21769455367698357,5
538087,0.864290714263916,STUBEHA,0.18316004591461024,6
538087,0.864290714263916,FAMCON,0.17736591408453023,7
538087,0.864290714263916,TEACHBEHA,0.16070926814541964,8
538087,0.864290714263916,STAFFSHORT,0.1442743473256519,9
538087,0.864290714263916,COGACRCO,0.13844507900746975,10
235808,0.7301563024520874,MATHEFF,0.8261029325921754,1
235808,0.7301563024520874,COGACRCO,0.4731627150065924,2
235808,0.7301563024520874,HOMEPOS,0.3345995286984726,3
235808,0.7301563024520874,STUBEHA,0.23766616851145955,4
235808,0.7301563024520874,BELONG,0.21682815339611808,5
235808,0.7301563024520874,SCHRISK,0.20307133065070956,6
235808,0.7301563024520874,MATHEF21,0.1370253778069582,7
235808,0.7301563024520874,GRADE,0.1299440609683552,8
235808,0.7301563024520874,ICTINFO,0.12539135582261224,9
235808,0.7301563024520874,STUDYHMW,0.09899734216112847,10
421066,0.8469115495681763,HOMEPOS,0.9081994707190278,1
421066,0.8469115495681763,ICTRES,0.3657749998212057,2
421066,0.8469115495681763,BULLIED,0.33096309703767474,3
421066,0.8469115495681763,ST004D01T,0.2392524514310571,4
421066,0.8469115495681763,FAMCON,0.23109931469141884,5
421066,0.8469115495681763,EDUSHORT,0.19478654029962855,6
421066,0.8469115495681763,MATHEF21,0.18777286390024528,7
421066,0.8469115495681763,TEACHSUP,0.13997870835935827,8
421066,0.8469115495681763,COGACMCO,0.12822360174039205,9
421066,0.8469115495681763,SCHRISK,0.11750301668822431,10
191142,0.32118886709213257,STUBEHA,0.5070607624768104,1
191142,0.32118886709213257,FAMCON,0.27212085302712696,2
191142,0.32118886709213257,ANXMAT,0.15115887184121676,3
191142,0.32118886709213257,MATHPERS,0.13759603224489184,4
191142,0.32118886709213257,ST004D01T,0.13360763298838718,5
191142,0.32118886709213257,ICTHOME,0.13359592398915993,6
191142,0.32118886709213257,COGACMCO,0.10197202053608635,7
191142,0.32118886709213257,ICTSCH,0.08393446665559168,8
191142,0.32118886709213257,STUDYHMW,0.06783431185407948,9
191142,0.32118886709213257,ICTINFO,0.056704055979225815,10
509410,0.7867945432662964,GRADE,0.9260680837678956,1
509410,0.7867945432662964,HOMEPOS,0.9196001839822656,2
509410,0.7867945432662964,STUBEHA,0.4414631327183088,3
509410,0.7867945432662964,COGACRCO,0.4085885647844589,4
509410,0.7867945432662964,ANXMAT,0.2372870992195749,5
509410,0.7867945432662964,HISEI,0.14189511757469517,6
509410,0.7867945432662964,ESCS,0.11821279580318332,7
509410,0.7867945432662964,ICTEFFIC,0.11655491921155772,8
509410,0.7867945432662964,DISCLIM,0.11607862855064013,9
509410,0.7867945432662964,EDUSHORT,0.1073910381037058,10
101264,0.43498191237449646,STUBEHA,0.45066314446742584,1
101264,0.43498191237449646,HISEI,0.40883606552704804,2
101264,0.43498191237449646,ANXMAT,0.33560236328810106,3
101264,0.43498191237449646,COGACMCO,0.31278119896971474,4
101264,0.43498191237449646,MATHEF21,0.24912455347358445,5
101264,0.43498191237449646,ICTRES,0.17459929687984185,6
101264,0.43498191237449646,ICTSCH,0.16380341533455067,7
101264,0.43498191237449646,BELONG,0.07953491182402103,8
101264,0.43498191237449646,COGACRCO,0.07091400538829476,9
101264,0.43498191237449646,ICTINFO,0.05140315804348575,10
194498,0.7940270304679871,BULLIED,0.7087676705030753,1
194498,0.7940270304679871,GRADE,0.46906874343156235,2
194498,0.7940270304679871,STUDYHMW,0.3425562358378954,3
194498,0.7940270304679871,ICTHOME,0.3267387558974951,4
194498,0.7940270304679871,MATHEFF,0.2564106804741641,5
194498,0.7940270304679871,COGACMCO,0.23607657933084056,6
194498,0.7940270304679871,FAMCON,0.19536394355909578,7
194498,0.7940270304679871,STAFFSHORT,0.19275834878892056,8
194498,0.7940270304679871,SCHRISK,0.15432818221355774,9
194498,0.7940270304679871,FEELSAFE,0.1511094090249935,10
21524,0.9922756552696228,BELONG,0.6398584711954572,1
21524,0.9922756552696228,FAMCON,0.5421494966214414,2
21524,0.9922756552696228,GRADE,0.5237573437470201,3
21524,0.9922756552696228,STUBEHA,0.40867068704468695,4
21524,0.9922756552696228,TEACHSUP,0.33305207520139446,5
21524,0.9922756552696228,COGACRCO,0.32921360539620764,6
21524,0.9922756552696228,BULLIED,0.312494324395484,7
21524,0.9922756552696228,ICTSUBJ,0.27496088824948856,8
21524,0.9922756552696228,ANXMAT,0.274204862383483,9
21524,0.9922756552696228,MATHPERS,0.2594342267383217,10
117969,0.659876823425293,HOMEPOS,0.9521199072188392,1
117969,0.659876823425293,ICTRES,0.46318147435291396,2
117969,0.659876823425293,MATHEF21,0.35086917199957496,3
117969,0.659876823425293,ANXMAT,0.33794860835064355,4
117969,0.659876823425293,EDUSHORT,0.2734088025343135,5
117969,0.659876823425293,ST004D01T,0.23351794435591727,6
117969,0.659876823425293,FEELSAFE,0.12908115522171557,7
117969,0.659876823425293,STUBEHA,0.12900451810399546,8
117969,0.659876823425293,COGACRCO,0.09624046524761071,9
117969,0.659876823425293,ESCS,0.0887932342071781,10
209985,0.3938102126121521,MATHEFF,0.751308539979782,1
209985,0.3938102126121521,ANXMAT,0.3899281205760417,2
209985,0.3938102126121521,ICTEFFIC,0.26485519809208197,3
209985,0.3938102126121521,ST004D01T,0.2558752286946765,4
209985,0.3938102126121521,FAMSUP,0.22580483438496685,5
209985,0.3938102126121521,BULLIED,0.1945564512330475,6
209985,0.3938102126121521,STUDYHMW,0.1535017071581933,7
209985,0.3938102126121521,STUBEHA,0.14138295805367193,8
209985,0.3938102126121521,STAFFSHORT,0.09196906482262421,9
209985,0.3938102126121521,EDUSHORT,0.08737112401414379,10
354594,0.9853515625,HOMEPOS,0.97787809366062,1
354594,0.9853515625,GRADE,0.7909932574376762,2
354594,0.9853515625,ICTRES,0.5174586517372132,3
354594,0.9853515625,BULLIED,0.3172756456851494,4
354594,0.9853515625,HISEI,0.26581909702894335,5
354594,0.9853515625,DISCLIM,0.22937155297132505,6
354594,0.9853515625,COGACRCO,0.20815168745271875,7
354594,0.9853515625,MATHEFF,0.183870329331653,8
354594,0.9853515625,STUBEHA,0.17135317498075892,9
354594,0.9853515625,FAMCON,0.1578018923963009,10
496401,0.5988417863845825,BELONG,0.3324423772342789,1
496401,0.5988417863845825,EDUSHORT,0.3144264022025072,2
496401,0.5988417863845825,STUBEHA,0.267697382870665,3
496401,0.5988417863845825,FAMCON,0.22241945430783744,4
496401,0.5988417863845825,HISEI,0.1563721689380327,5
496401,0.5988417863845825,BULLIED,0.1552447171132735,6
496401,0.5988417863845825,ICTSCH,0.1427903396237525,7
496401,0.5988417863845825,IMMIG,0.12308239758971468,8
496401,0.5988417863845825,ICTHOME,0.09897786343990447,9
496401,0.5988417863845825,STUDYHMW,0.0862626740734595,10
235553,0.8123671412467957,FAMCON,1.0114480709902818,1
235553,0.8123671412467957,MATHEFF,0.6204191626403008,2
235553,0.8123671412467957,ST004D01T,0.26248941769509654,3
235553,0.8123671412467957,HOMEPOS,0.22964107367053657,4
235553,0.8123671412467957,ESCS,0.2216569976935898,5
235553,0.8123671412467957,COGACRCO,0.21814932153532027,6
235553,0.8123671412467957,HISEI,0.21722821520377691,7
235553,0.8123671412467957,ICTEFFIC,0.1677841913256634,8
235553,0.8123671412467957,ICTHOME,0.15330702139093774,9
235553,0.8123671412467957,PAREDINT,0.1303046579709553,10
397197,0.48540088534355164,MATHEFF,0.3446186946780563,1
397197,0.48540088534355164,SCHRISK,0.29886734292123945,2
397197,0.48540088534355164,FAMCON,0.2464217769679817,3
397197,0.48540088534355164,STUBEHA,0.2374238369194063,4
397197,0.48540088534355164,STUDYHMW,0.17777979267680166,5
397197,0.48540088534355164,ICTSCH,0.17675613726845768,6
397197,0.48540088534355164,MATHPERS,0.16633180067131434,7
397197,0.48540088534355164,ICTHOME,0.14939252353282428,8
397197,0.48540088534355164,TEACHSUP,0.14164269959301237,9
397197,0.48540088534355164,DISCLIM,0.11458492128846047,10
378491,0.9053484201431274,HOMEPOS,0.8067890737628386,1
378491,0.9053484201431274,GRADE,0.7478214631062837,2
378491,0.9053484201431274,ICTRES,0.6299334014801025,3
378491,0.9053484201431274,ICTSCH,0.46898794620177797,4
378491,0.9053484201431274,EDUSHORT,0.3427585492927392,5
378491,0.9053484201431274,STUDYHMW,0.31131889995727763,6
378491,0.9053484201431274,ST004D01T,0.26443282378910227,7
378491,0.9053484201431274,ANXMAT,0.2595422831212318,8
378491,0.9053484201431274,SCHRISK,0.23963661327903538,9
378491,0.9053484201431274,BULLIED,0.2343610610769065,10
487296,0.38442280888557434,MATHEFF,0.6432574425389248,1
487296,0.38442280888557434,ICTSCH,0.3383796007701858,2
487296,0.38442280888557434,FAMCON,0.29100345094583646,3
487296,0.38442280888557434,ANXMAT,0.2801851599249949,4
487296,0.38442280888557434,ICTEFFIC,0.2751576694289815,5
487296,0.38442280888557434,MATHPERS,0.25689956803231323,6
487296,0.38442280888557434,ICTSUBJ,0.19160766655313638,7
487296,0.38442280888557434,COGACRCO,0.18678827547308174,8
487296,0.38442280888557434,ST004D01T,0.1599828717575656,9
487296,0.38442280888557434,STAFFSHORT,0.12114244228489042,10
310989,0.9148528575897217,HOMEPOS,0.8601719326178727,1
310989,0.9148528575897217,MATHEFF,0.8239672195199637,2
310989,0.9148528575897217,ICTSUBJ,0.7509635151421935,3
310989,0.9148528575897217,ICTRES,0.6586085990199354,4
310989,0.9148528575897217,HISEI,0.4007044042401685,5
310989,0.9148528575897217,FAMCON,0.23120616974199037,6
310989,0.9148528575897217,ST004D01T,0.19014411704065423,7
310989,0.9148528575897217,BULLIED,0.15148860333492847,8
310989,0.9148528575897217,MATHEF21,0.14397760591376937,9
310989,0.9148528575897217,ESCS,0.10705177388107132,10
123718,0.9923938512802124,FAMCON,1.1127063640457073,1
123718,0.9923938512802124,HOMEPOS,1.0337156831007086,2
123718,0.9923938512802124,ICTRES,0.6972655283174618,3
123718,0.9923938512802124,MATHPERS,0.5845314093008256,4
123718,0.9923938512802124,STUBEHA,0.4272511231734461,5
123718,0.9923938512802124,ST004D01T,0.414010603022507,6
123718,0.9923938512802124,ANXMAT,0.3691009331879991,7
123718,0.9923938512802124,TEACHSUP,0.3189195108748572,8
123718,0.9923938512802124,COGACRCO,0.2854475849006849,9
123718,0.9923938512802124,SCHRISK,0.24082465619773075,10
383471,0.8617850542068481,BELONG,0.6109474916498766,1
383471,0.8617850542068481,HISEI,0.5460787580219904,2
383471,0.8617850542068481,BULLIED,0.36410244548700577,3
383471,0.8617850542068481,STUBEHA,0.2705650421786322,4
383471,0.8617850542068481,STAFFSHORT,0.26410334686712306,5
383471,0.8617850542068481,FAMCON,0.26399952675777966,6
383471,0.8617850542068481,STUDYHMW,0.2502261751320293,7
383471,0.8617850542068481,ICTHOME,0.21196960102664889,8
383471,0.8617850542068481,ICTSCH,0.17759443614584597,9
383471,0.8617850542068481,MATHEFF,0.16290242088985907,10
406040,0.9789354205131531,ICTRES,1.0056869928928336,1
406040,0.9789354205131531,HOMEPOS,0.867931309906453,2
406040,0.9789354205131531,FAMSUP,0.4831189514455582,3
406040,0.9789354205131531,DISCLIM,0.40790808315956384,4
406040,0.9789354205131531,SCHRISK,0.37288598845096205,5
406040,0.9789354205131531,PAREDINT,0.34934781065272547,6
406040,0.9789354205131531,HISEI,0.3396367178372657,7
406040,0.9789354205131531,FAMCON,0.3364706051280973,8
406040,0.9789354205131531,COGACMCO,0.21154684820245165,9
406040,0.9789354205131531,STUBEHA,0.1737788915726105,10
99498,0.5464804768562317,HOMEPOS,0.6526484627252649,1
99498,0.5464804768562317,STUBEHA,0.4085472645043774,2
99498,0.5464804768562317,COGACMCO,0.24509982267427405,3
99498,0.5464804768562317,ICTRES,0.23492884891886207,4
99498,0.5464804768562317,ANXMAT,0.16050693985327144,5
99498,0.5464804768562317,ICTSCH,0.13668547753160964,6
99498,0.5464804768562317,TEACHBEHA,0.08230915634874691,7
99498,0.5464804768562317,TEACHSUP,0.07764138297257887,8
99498,0.5464804768562317,FEELSAFE,0.04387577830890223,9
99498,0.5464804768562317,FAMSUP,0.04319095879980523,10
54287,0.9698064923286438,BELONG,0.9316874491540148,1
54287,0.9698064923286438,MATHEFF,0.751918267910687,2
54287,0.9698064923286438,HOMEPOS,0.6850506785053949,3
54287,0.9698064923286438,STUBEHA,0.425324681637012,4
54287,0.9698064923286438,ICTRES,0.3317702193024343,5
54287,0.9698064923286438,ST004D01T,0.292465930817707,6
54287,0.9698064923286438,ICTSUBJ,0.27788036173077674,7
54287,0.9698064923286438,ICTEFFIC,0.2666486405514479,8
54287,0.9698064923286438,ANXMAT,0.2539196199226899,9
54287,0.9698064923286438,ESCS,0.1691597418171841,10
400361,0.8566938042640686,GRADE,0.5185936551880149,1
400361,0.8566938042640686,EDUSHORT,0.4656077349011775,2
400361,0.8566938042640686,TEACHBEHA,0.46030077256236834,3
400361,0.8566938042640686,BELONG,0.32101029178642876,4
400361,0.8566938042640686,STAFFSHORT,0.2609855714664263,5
400361,0.8566938042640686,FAMCON,0.20270886543969938,6
400361,0.8566938042640686,BULLIED,0.1943575619962212,7
400361,0.8566938042640686,HISEI,0.1847342196985119,8
400361,0.8566938042640686,DISCLIM,0.1823836114029473,9
400361,0.8566938042640686,ICTSCH,0.147596208978066,10
139208,0.9916598200798035,HOMEPOS,1.0505888369840795,1
139208,0.9916598200798035,BULLIED,0.8025247802060312,2
139208,0.9916598200798035,GRADE,0.7457979105489722,3
139208,0.9916598200798035,HISEI,0.5301065935798124,4
139208,0.9916598200798035,TEACHSUP,0.4088422497905958,5
139208,0.9916598200798035,FAMSUP,0.3793953263812182,6
139208,0.9916598200798035,ICTINFO,0.3574387002002004,7
139208,0.9916598200798035,COGACMCO,0.33312692430541574,8
139208,0.9916598200798035,COGACRCO,0.3107279440405364,9
139208,0.9916598200798035,ICTEFFIC,0.2580178782071198,10
99663,0.6224002242088318,HOMEPOS,0.5884507117904286,1
99663,0.6224002242088318,STUBEHA,0.36881890022802966,2
99663,0.6224002242088318,MATHEFF,0.2679283932635872,3
99663,0.6224002242088318,HISEI,0.21791499716171528,4
99663,0.6224002242088318,FAMCON,0.16486363596252887,5
99663,0.6224002242088318,ESCS,0.13881699775691003,6
99663,0.6224002242088318,ICTSCH,0.13859320710562315,7
99663,0.6224002242088318,TEACHSUP,0.12138349119213672,8
99663,0.6224002242088318,ICTHOME,0.11983727145179728,9
99663,0.6224002242088318,COGACMCO,0.11778551134392728,10
435238,0.4192908704280853,ICTRES,0.4385852027606961,1
435238,0.4192908704280853,BULLIED,0.3327645919692077,2
435238,0.4192908704280853,MATHEFF,0.25453968974188684,3
435238,0.4192908704280853,DISCLIM,0.22670098107402736,4
435238,0.4192908704280853,FAMCON,0.1777658456875588,5
435238,0.4192908704280853,COGACRCO,0.16356628279136204,6
435238,0.4192908704280853,ICTSCH,0.15318922534748708,7
435238,0.4192908704280853,AGE,0.11598549692535016,8
435238,0.4192908704280853,ICTHOME,0.10508617820669315,9
435238,0.4192908704280853,FAMSUP,0.10265801612511495,10
412023,0.9849010109901428,HOMEPOS,0.8766833567515004,1
412023,0.9849010109901428,ICTRES,0.6753514222260947,2
412023,0.9849010109901428,GRADE,0.6007049170937535,3
412023,0.9849010109901428,MATHPERS,0.5143415126001082,4
412023,0.9849010109901428,COGACRCO,0.48693054486537224,5
412023,0.9849010109901428,FAMCON,0.4629075420519439,6
412023,0.9849010109901428,TEACHSUP,0.29707757510349436,7
412023,0.9849010109901428,HISEI,0.26632322484490945,8
412023,0.9849010109901428,MATHEF21,0.25194875241354564,9
412023,0.9849010109901428,STUBEHA,0.20999946566005748,10
495902,0.6251407265663147,HISEI,0.48831815710465887,1
495902,0.6251407265663147,FAMSUP,0.3401461007366197,2
495902,0.6251407265663147,IMMIG,0.3172720947448761,3
495902,0.6251407265663147,DISCLIM,0.28928293480599676,4
495902,0.6251407265663147,MATHEFF,0.25764488689236714,5
495902,0.6251407265663147,HOMEPOS,0.2340138960240074,6
495902,0.6251407265663147,COGACRCO,0.21070916521950495,7
495902,0.6251407265663147,ST004D01T,0.20826830504174723,8
495902,0.6251407265663147,STAFFSHORT,0.15552562416085494,9
495902,0.6251407265663147,TEACHBEHA,0.1363707982487358,10
245316,0.8119853138923645,HOMEPOS,0.5134080087090297,1
245316,0.8119853138923645,ICTRES,0.4576204211840559,2
245316,0.8119853138923645,MATHEFF,0.41146282551224433,3
245316,0.8119853138923645,FAMCON,0.2790461975920971,4
245316,0.8119853138923645,TEACHBEHA,0.24356120648706564,5
245316,0.8119853138923645,COGACRCO,0.21123491387814283,6
245316,0.8119853138923645,ST004D01T,0.1474925972074925,7
245316,0.8119853138923645,DISCLIM,0.132238239043254,8
245316,0.8119853138923645,STAFFSHORT,0.1268864906603676,9
245316,0.8119853138923645,MATHPERS,0.11940653369561914,10
236716,0.929694652557373,HOMEPOS,0.8839348021164187,1
236716,0.929694652557373,ICTRES,0.8002348529563824,2
236716,0.929694652557373,GRADE,0.47960250458192605,3
236716,0.929694652557373,STAFFSHORT,0.2981109078632835,4
236716,0.929694652557373,COGACMCO,0.292247564629688,5
236716,0.929694652557373,MATHEFF,0.25699950302954677,6
236716,0.929694652557373,FAMCON,0.15290743326528172,7
236716,0.929694652557373,ESCS,0.1273247574316156,8
236716,0.929694652557373,ICTSCH,0.12014903060837241,9
236716,0.929694652557373,TEACHSUP,0.11784155478628236,10
